longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-14.500000,-4.500000,1737400.000,3.549395580e-03,-2.718105702e-02,-3.900497355e-02,4.767385060e-02
-14.500000,-4.000000,1737400.000,2.527546920e-03,-2.674548782e-02,-3.143530655e-02,4.135079335e-02
-14.500000,-3.500000,1737400.000,1.674653680e-03,-2.572197231e-02,-2.505580297e-02,3.594742810e-02
-14.500000,-3.000000,1737400.000,9.610015800e-04,-2.439750501e-02,-1.969824949e-02,3.137168799e-02
-14.500000,-2.500000,1737400.000,3.596590800e-04,-2.295279173e-02,-1.518765404e-02,2.752498571e-02
-14.500000,-2.000000,1737400.000,-1.528312700e-04,-2.149516194e-02,-1.136223186e-02,2.431389844e-02
-14.500000,-1.500000,1737400.000,-5.962372500e-04,-2.008210725e-02,-8.081494486e-03,2.165541696e-02
-14.500000,-1.000000,1737400.000,-9.870275800e-04,-1.873800953e-02,-5.227956472e-03,1.947867433e-02
-14.500000,-0.500000,1737400.000,-1.338651410e-03,-1.746501194e-02,-2.706375790e-03,1.772408247e-02
-14.500000,0.000000,1737400.000,-1.661737050e-03,-1.625036915e-02,-4.423605200e-04,1.634110004e-02
-14.500000,0.500000,1737400.000,-1.964358640e-03,-1.507135090e-02,1.619319180e-03,1.528484601e-02
-14.500000,1.000000,1737400.000,-2.252072900e-03,-1.389910153e-02,3.515237210e-03,1.451253763e-02
-14.500000,1.500000,1737400.000,-2.527917470e-03,-1.270182988e-02,5.263966000e-03,1.397984933e-02
-14.500000,2.000000,1737400.000,-2.792448590e-03,-1.144855954e-02,6.866198220e-03,1.363862026e-02
-14.500000,2.500000,1737400.000,-3.043660540e-03,-1.011332526e-02,8.305536940e-03,1.343596521e-02
-14.500000,3.000000,1737400.000,-3.277114250e-03,-8.680276490e-03,9.550616870e-03,1.331544067e-02
-14.500000,3.500000,1737400.000,-3.486242230e-03,-7.148704750e-03,1.055921500e-02,1.321948887e-02
-14.500000,4.000000,1737400.000,-3.662880450e-03,-5.537279280e-03,1.128508556e-02,1.309317804e-02
-14.500000,4.500000,1737400.000,-3.798165480e-03,-3.885765070e-03,1.168720191e-02,1.288859650e-02
-14.500000,5.000000,1737400.000,-3.883742150e-03,-2.252970221e-03,1.173967916e-02,1.256898543e-02
-14.500000,5.500000,1737400.000,-3.912967420e-03,-7.101662010e-04,1.144127717e-02,1.211274013e-02
-14.500000,6.000000,1737400.000,-3.882071630e-03,6.693215820e-04,1.082002078e-02,1.151483049e-02
-14.500000,6.500000,1737400.000,-3.790942680e-03,1.822201962e-03,9.933055468e-03,1.078690212e-02
-14.500000,7.000000,1737400.000,-3.643375830e-03,2.705762618e-03,8.859446171e-03,9.954151156e-03
-14.500000,7.500000,1737400.000,-3.446641300e-03,3.304235979e-03,7.689095278e-03,9.050939059e-03
-14.500000,8.000000,1737400.000,-3.210586680e-03,3.629458914e-03,6.509647384e-03,8.115192413e-03
-14.500000,8.500000,1737400.000,-2.946414160e-03,3.716041999e-03,5.395342091e-03,7.183316840e-03
-14.500000,9.000000,1737400.000,-2.665498600e-03,3.613232505e-03,4.400089230e-03,6.286582311e-03
-14.500000,9.500000,1737400.000,-2.378384520e-03,3.375778067e-03,3.555291980e-03,5.449100068e-03
-14.500000,10.000000,1737400.000,-2.094027540e-03,3.056216214e-03,2.871678084e-03,4.687424016e-03
-14.500000,10.500000,1737400.000,-1.819523630e-03,2.699551862e-03,2.343921459e-03,4.011510227e-03
-14.500000,11.000000,1737400.000,-1.560013220e-03,2.340703346e-03,1.955976660e-03,3.426131652e-03
-14.500000,11.500000,1737400.000,-1.318895540e-03,2.004120749e-03,1.686052989e-03,2.932364252e-03
