longitude_deg,latitude_deg,radius_m,Br
-58.500000,17.500000,1737400.000,5.432340200e-03
-58.500000,18.000000,1737400.000,5.402699300e-03
-58.500000,18.500000,1737400.000,5.373150700e-03
-58.500000,19.000000,1737400.000,5.343718100e-03
-58.500000,19.500000,1737400.000,5.314391000e-03
-58.500000,20.000000,1737400.000,5.285182800e-03
-58.500000,20.500000,1737400.000,5.256093500e-03
-58.500000,21.000000,1737400.000,5.227127800e-03
-58.500000,21.500000,1737400.000,5.198304600e-03
-58.500000,22.000000,1737400.000,5.169619600e-03
-58.500000,22.500000,1737400.000,5.141069100e-03
-58.500000,23.000000,1737400.000,5.112667600e-03
-58.500000,23.500000,1737400.000,5.084418600e-03
-58.500000,24.000000,1737400.000,5.056321600e-03
-58.500000,24.500000,1737400.000,5.028382000e-03
-58.500000,25.000000,1737400.000,5.000594100e-03
-58.000000,-35.000000,1737400.000,6.099209500e-03
-58.000000,-34.500000,1737400.000,6.135602600e-03
-58.000000,-34.000000,1737400.000,6.171655800e-03
-58.000000,-33.500000,1737400.000,6.207357200e-03
-58.000000,-33.000000,1737400.000,6.242673500e-03
-58.000000,-32.500000,1737400.000,6.277571600e-03
-58.000000,-32.000000,1737400.000,6.312032000e-03
-58.000000,-31.500000,1737400.000,6.345988900e-03
-58.000000,-31.000000,1737400.000,6.379442900e-03
-58.000000,-30.500000,1737400.000,6.412331600e-03
-58.000000,-30.000000,1737400.000,6.444646600e-03
-58.000000,-29.500000,1737400.000,6.476312100e-03
-58.000000,-29.000000,1737400.000,6.507328800e-03
-58.000000,-28.500000,1737400.000,6.537653500e-03
-58.000000,-28.000000,1737400.000,6.567255600e-03
-58.000000,-27.500000,1737400.000,6.596071600e-03
-58.000000,-27.000000,1737400.000,6.624099400e-03
-58.000000,-26.500000,1737400.000,6.651301500e-03
-58.000000,-26.000000,1737400.000,6.677624600e-03
-58.000000,-25.500000,1737400.000,6.703048200e-03
-58.000000,-25.000000,1737400.000,6.727546500e-03
-58.000000,-24.500000,1737400.000,6.751082800e-03
-58.000000,-24.000000,1737400.000,6.773631600e-03
-58.000000,-23.500000,1737400.000,6.795142000e-03
-58.000000,-23.000000,1737400.000,6.815615300e-03
-58.000000,-22.500000,1737400.000,6.835021200e-03
-58.000000,-22.000000,1737400.000,6.853320800e-03
-58.000000,-21.500000,1737400.000,6.870506900e-03
