longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-59.500000,-15.500000,1737400.000,6.649959600e-03,1.487632000e-03,-1.334410800e-02,1.498333174e-02
-59.500000,-15.000000,1737400.000,6.651030000e-03,1.354298700e-03,-1.338025200e-02,1.500338191e-02
-59.500000,-14.500000,1737400.000,6.651041500e-03,1.220242000e-03,-1.341154500e-02,1.501981634e-02
-59.500000,-14.000000,1737400.000,6.650031700e-03,1.085616000e-03,-1.343797600e-02,1.503265388e-02
-59.500000,-13.500000,1737400.000,6.647994000e-03,9.505885500e-04,-1.345953000e-02,1.504188787e-02
-59.500000,-13.000000,1737400.000,6.644949300e-03,8.153349400e-04,-1.347620400e-02,1.504753124e-02
-59.500000,-12.500000,1737400.000,6.640875300e-03,6.800219500e-04,-1.348797100e-02,1.504955203e-02
-59.500000,-12.000000,1737400.000,6.635820500e-03,5.448051400e-04,-1.349490700e-02,1.504803779e-02
-59.500000,-11.500000,1737400.000,6.629799900e-03,4.098532100e-04,-1.349697800e-02,1.504295987e-02
-59.500000,-11.000000,1737400.000,6.622790100e-03,2.753305800e-04,-1.349426800e-02,1.503437476e-02
-59.500000,-10.500000,1737400.000,6.614860000e-03,1.413895000e-04,-1.348678800e-02,1.502231055e-02
-59.500000,-10.000000,1737400.000,6.605979800e-03,8.188249000e-06,-1.347459700e-02,1.500679181e-02
-59.500000,-9.500000,1737400.000,6.596209900e-03,-1.241285900e-04,-1.345778000e-02,1.498790297e-02
-59.500000,-9.000000,1737400.000,6.585535300e-03,-2.554050500e-04,-1.343635200e-02,1.496562936e-02
-59.500000,-8.500000,1737400.000,6.573992600e-03,-3.855095100e-04,-1.341046200e-02,1.494009663e-02
-59.500000,-8.000000,1737400.000,6.561604000e-03,-5.143017600e-04,-1.338015100e-02,1.491132436e-02
-59.500000,-7.500000,1737400.000,6.548384100e-03,-6.416506200e-04,-1.334553400e-02,1.487939272e-02
-59.500000,-7.000000,1737400.000,6.534350600e-03,-7.674327400e-04,-1.330669500e-02,1.484435322e-02
-59.500000,-6.500000,1737400.000,6.519558600e-03,-8.915344800e-04,-1.326375300e-02,1.480630345e-02
-59.500000,-6.000000,1737400.000,6.503979100e-03,-1.013837000e-03,-1.321680700e-02,1.476528350e-02
-59.500000,-5.500000,1737400.000,6.487668300e-03,-1.134236700e-03,-1.316597700e-02,1.472138863e-02
-59.500000,-5.000000,1737400.000,6.470663800e-03,-1.252641100e-03,-1.311140700e-02,1.467472634e-02
-59.500000,-4.500000,1737400.000,6.452977600e-03,-1.368952500e-03,-1.305319100e-02,1.462534602e-02
-59.500000,-4.000000,1737400.000,6.434605600e-03,-1.483087500e-03,-1.299145100e-02,1.457331455e-02
-59.500000,-3.500000,1737400.000,6.415603600e-03,-1.594969200e-03,-1.292635300e-02,1.451876366e-02
-59.500000,-3.000000,1737400.000,6.395992900e-03,-1.704528500e-03,-1.285801600e-02,1.446176746e-02
-59.500000,-2.500000,1737400.000,6.375786800e-03,-1.811697000e-03,-1.278655600e-02,1.440239278e-02
-59.500000,-2.000000,1737400.000,6.355035400e-03,-1.916421600e-03,-1.271212900e-02,1.434075906e-02
-59.500000,-1.500000,1737400.000,6.333720500e-03,-2.018648900e-03,-1.263486300e-02,1.427692970e-02
-59.500000,-1.000000,1737400.000,6.311903200e-03,-2.118339600e-03,-1.255490700e-02,1.421102299e-02
-59.500000,-0.500000,1737400.000,6.289588200e-03,-2.215447200e-03,-1.247238700e-02,1.414311011e-02
-59.500000,0.000000,1737400.000,6.266798500e-03,-2.309949600e-03,-1.238743300e-02,1.407327705e-02
-59.500000,0.500000,1737400.000,6.243571700e-03,-2.401814200e-03,-1.230020300e-02,1.400163893e-02
-59.500000,1.000000,1737400.000,6.219917500e-03,-2.491030400e-03,-1.221080900e-02,1.392826129e-02
-59.500000,1.500000,1737400.000,6.195872900e-03,-2.577580500e-03,-1.211940600e-02,1.385325825e-02
