longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-11.199997,-2.000000,1737400.000,-8.271732750e-03,-3.286609010e-02,-2.593808385e-02,4.267769482e-02
-11.199997,-1.600000,1737400.000,-8.542801140e-03,-3.460404350e-02,-1.820912975e-02,4.002488831e-02
-11.199997,-1.200000,1737400.000,-8.586897720e-03,-3.427651620e-02,-1.126294969e-02,3.708730795e-02
-11.199997,-0.800000,1737400.000,-8.469910290e-03,-3.240271180e-02,-5.421240470e-03,3.392734827e-02
-11.199997,-0.400000,1737400.000,-8.249932000e-03,-2.950262630e-02,-8.055997900e-04,3.064498862e-02
-11.199997,0.000000,1737400.000,-7.972663170e-03,-2.603158310e-02,2.611451840e-03,2.735007052e-02
-11.199997,0.400000,1737400.000,-7.670768970e-03,-2.235012430e-02,4.950568610e-03,2.414284330e-02
-11.199997,0.800000,1737400.000,-7.365652550e-03,-1.872004250e-02,6.378359560e-03,2.110394038e-02
-11.199997,1.200000,1737400.000,-7.069848730e-03,-1.531544450e-02,7.073778950e-03,1.829163606e-02
-11.199997,1.600000,1737400.000,-6.789520560e-03,-1.224045600e-02,7.207218390e-03,1.574389880e-02
-11.199997,2.000000,1737400.000,-6.526788840e-03,-9.546074400e-03,6.929489725e-03,1.348125873e-02
-11.199997,2.400000,1737400.000,-6.281272470e-03,-7.246656500e-03,6.367921402e-03,1.151168264e-02
-11.199997,2.800000,1737400.000,-6.051226050e-03,-5.331505900e-03,5.625829016e-03,9.833221445e-03
-11.199997,3.200000,1737400.000,-5.834386100e-03,-3.774659500e-03,4.784646591e-03,8.436880852e-03
-11.199997,3.600000,1737400.000,-5.628466240e-03,-2.541271100e-03,3.906672404e-03,7.307515329e-03
-11.199997,4.000000,1737400.000,-5.431319720e-03,-1.592479400e-03,3.038039570e-03,6.423776846e-03
-11.199997,4.400000,1737400.000,-5.241178270e-03,-8.884172000e-04,2.211619360e-03,5.757646652e-03
-11.199997,4.800000,1737400.000,-5.056631870e-03,-3.905007000e-04,1.449542220e-03,5.274769124e-03
-11.199997,5.200000,1737400.000,-4.876640030e-03,-6.246450000e-05,7.655054900e-04,4.936751812e-03
-11.199997,5.600000,1737400.000,-4.700499470e-03,1.286251000e-04,1.664266200e-04,4.705203237e-03
-11.199997,6.000000,1737400.000,-4.527794950e-03,2.120816000e-04,-3.457268500e-04,4.545924853e-03
-11.199997,6.400000,1737400.000,-4.358300970e-03,2.132911000e-04,-7.727809300e-04,4.431418600e-03
-11.199997,6.800000,1737400.000,-4.191991830e-03,1.541010000e-04,-1.119208390e-03,4.341563087e-03
-11.199997,7.200000,1737400.000,-4.028938490e-03,5.266970000e-05,-1.391277450e-03,4.262718897e-03
-11.199997,7.600000,1737400.000,-3.869309240e-03,-7.605192000e-05,-1.596315610e-03,4.186354191e-03
-11.199997,8.000000,1737400.000,-3.713304220e-03,-2.201310600e-04,-1.742139550e-03,4.107570587e-03
-11.199997,8.400001,1737400.000,-3.561155690e-03,-3.701531900e-04,-1.836658120e-03,4.023947848e-03
-11.199997,8.800000,1737400.000,-3.413068450e-03,-5.190169100e-04,-1.887568730e-03,3.934632195e-03
-11.199997,9.200001,1737400.000,-3.269252290e-03,-6.614834500e-04,-1.902119370e-03,3.839743349e-03
-11.199997,9.600000,1737400.000,-3.129884770e-03,-7.939109600e-04,-1.886921580e-03,3.739912611e-03
-11.199997,10.000000,1737400.000,-2.995094830e-03,-9.138975900e-04,-1.847952270e-03,3.636032101e-03
-11.199997,10.400001,1737400.000,-2.865020820e-03,-1.020084170e-03,-1.790534610e-03,3.529154318e-03
-11.199997,10.800000,1737400.000,-2.739703500e-03,-1.111911261e-03,-1.719232890e-03,3.420246139e-03
-11.199997,11.200001,1737400.000,-2.619193480e-03,-1.189378180e-03,-1.637932470e-03,3.310229254e-03
-11.199997,11.600000,1737400.000,-2.503491000e-03,-1.252958360e-03,-1.549941700e-03,3.199951736e-03
-11.199997,12.000000,1737400.000,-2.392564580e-03,-1.303391440e-03,-1.457977690e-03,3.090128389e-03
-10.800003,-12.000000,1737400.000,4.164592000e-03,1.489117014e-02,1.614533519e-02,2.235537123e-02
-10.800003,-11.600000,1737400.000,4.546468360e-03,1.698737198e-02,1.706993874e-02,2.450763126e-02
-10.800003,-11.200000,1737400.000,4.969246750e-03,1.940518315e-02,1.796516072e-02,2.690727682e-02
-10.800003,-10.800000,1737400.000,5.435055390e-03,2.218966451e-02,1.878824161e-02,2.957903076e-02
-10.800003,-10.400000,1737400.000,5.944679980e-03,2.538697299e-02,1.947906455e-02,3.254645255e-02
-10.800003,-10.000000,1737400.000,6.496564550e-03,2.904024067e-02,1.995460769e-02,3.582914034e-02
-10.800003,-9.600000,1737400.000,7.085518800e-03,3.318277608e-02,2.010280162e-02,3.943886203e-02
-10.800003,-9.200000,1737400.000,7.700769740e-03,3.782757099e-02,1.977650015e-02,4.337438115e-02
-10.800003,-8.800000,1737400.000,8.323746380e-03,4.295077620e-02,1.878800453e-02,4.761347545e-02
-10.800003,-8.400000,1737400.000,8.925137510e-03,4.846904372e-02,1.690810382e-02,5.210364914e-02
-10.800003,-8.000000,1737400.000,9.461804420e-03,5.420916728e-02,1.387245470e-02,5.675037057e-02
-10.800003,-7.600000,1737400.000,9.874367670e-03,5.987355276e-02,9.403192140e-03,6.140655893e-02
-10.800003,-7.200000,1737400.000,1.008620511e-02,6.500591023e-02,3.251751430e-03,6.586405534e-02
-10.800003,-6.800000,1737400.000,1.000726647e-02,6.897417837e-02,-4.729509020e-03,6.985664549e-02
-10.800003,-6.400000,1737400.000,9.542671180e-03,7.099064040e-02,-1.448954408e-02,7.307995953e-02
-10.800003,-6.000000,1737400.000,8.610890610e-03,7.019618339e-02,-2.567095337e-02,7.523728761e-02
-10.800003,-5.600000,1737400.000,7.166765130e-03,6.582462201e-02,-3.753339220e-02,7.611175281e-02
-10.800003,-5.200000,1737400.000,5.226578010e-03,5.742817076e-02,-4.896266815e-02,7.564823056e-02
-10.800003,-4.800000,1737400.000,2.883050630e-03,4.510378024e-02,-5.861067717e-02,7.401266413e-02
-10.800003,-4.400000,1737400.000,3.021903500e-04,2.961861320e-02,-6.516149089e-02,7.157774418e-02
-10.800003,-4.000000,1737400.000,-2.302313220e-03,1.235836524e-02,-6.765338954e-02,6.881141587e-02
-10.800003,-3.600000,1737400.000,-4.710977310e-03,-4.921374100e-03,-6.573980946e-02,6.609187377e-02
-10.800003,-3.200000,1737400.000,-6.742760950e-03,-2.046731530e-02,-5.978757875e-02,6.355257976e-02
-10.800003,-2.800000,1737400.000,-8.288052570e-03,-3.289994320e-02,-5.077209425e-02,6.106474951e-02
-10.800003,-2.400000,1737400.000,-9.319294900e-03,-4.145796930e-02,-4.001275753e-02,5.836637081e-02
-10.800003,-2.000000,1737400.000,-9.880238830e-03,-4.604782380e-02,-2.885275512e-02,5.523135590e-02
-10.800003,-1.600000,1737400.000,-1.006004376e-02,-4.711610900e-02,-1.839675164e-02,5.157104496e-02
-10.800003,-1.200000,1737400.000,-9.964354100e-03,-4.542628320e-02,-9.375603250e-03,4.744193814e-02
-10.800003,-0.800000,1737400.000,-9.692333880e-03,-4.183550240e-02,-2.139272110e-03,4.299682642e-02
-10.800003,-0.400000,1737400.000,-9.324342070e-03,-3.713216150e-02,3.266439590e-03,3.842408620e-02
-10.800003,0.000000,1737400.000,-8.917876810e-03,-3.195200470e-02,6.993975540e-03,3.390243096e-02
-10.800003,0.400000,1737400.000,-8.509830950e-03,-2.675674560e-02,9.297122020e-03,2.957663158e-02
-10.800003,0.800000,1737400.000,-8.120953620e-03,-2.185017720e-02,1.046092318e-02,2.555016722e-02
-10.800003,1.200000,1737400.000,-7.760664060e-03,-1.741000790e-02,1.075838404e-02,2.188787584e-02
-10.800003,1.600000,1737400.000,-7.431260610e-03,-1.352211050e-02,1.042917670e-02,1.862360957e-02
-10.800003,2.000000,1737400.000,-7.130973660e-03,-1.020963640e-02,9.671992908e-03,1.576816120e-02
-10.800003,2.400000,1737400.000,-6.856049510e-03,-7.455774100e-03,8.645244699e-03,1.331669021e-02
-10.800003,2.800000,1737400.000,-6.602026080e-03,-5.220015600e-03,7.471162290e-03,1.125404715e-02
-10.800003,3.200000,1737400.000,-6.364567010e-03,-3.449367500e-03,6.241492029e-03,9.558350910e-03
-10.800003,3.600000,1737400.000,-6.139851810e-03,-2.085689000e-03,5.023046070e-03,8.202369821e-03
-10.800003,4.000000,1737400.000,-5.924726500e-03,-1.070379100e-03,3.862656500e-03,7.153195842e-03
