longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-4.800003,-3.800000,1737400.000,3.337516900e-03,6.882517800e-02,7.809286000e-03,6.934716356e-02
-4.800003,-3.700000,1737400.000,3.321734500e-03,7.052009600e-02,6.220157700e-03,7.087177310e-02
-4.800003,-3.600000,1737400.000,3.302171600e-03,7.217790900e-02,4.497654700e-03,7.239325785e-02
-4.800003,-3.500000,1737400.000,3.278671100e-03,7.378791300e-02,2.637242900e-03,7.390778605e-02
-4.800003,-3.400000,1737400.000,3.251162100e-03,7.533807300e-02,6.348671700e-04,7.541086364e-02
-4.800003,-3.300000,1737400.000,3.219447800e-03,7.681597000e-02,-1.513089900e-03,7.689829343e-02
-4.800003,-3.200000,1737400.000,3.183258200e-03,7.820772400e-02,-3.809256200e-03,7.836511762e-02
-4.800003,-3.100000,1737400.000,3.142771100e-03,7.949893200e-02,-6.255615000e-03,7.980657816e-02
-4.800003,-3.000000,1737400.000,3.097815700e-03,8.067432000e-02,-8.852892600e-03,8.121770790e-02
-4.800003,-2.900000,1737400.000,3.048103100e-03,8.171753600e-02,-1.160085900e-02,8.259313865e-02
-4.800003,-2.800000,1737400.000,2.993799700e-03,8.261191800e-02,-1.449795900e-02,8.392784191e-02
-4.800003,-2.700000,1737400.000,2.934786500e-03,8.333995900e-02,-1.754095400e-02,8.521647027e-02
-4.800003,-2.600000,1737400.000,2.871058600e-03,8.388408300e-02,-2.072528900e-02,8.645414948e-02
-4.800003,-2.500000,1737400.000,2.802694700e-03,8.422600500e-02,-2.404453400e-02,8.763569268e-02
-4.800003,-2.400000,1737400.000,2.729659900e-03,8.434777700e-02,-2.749039000e-02,8.875652128e-02
-4.800003,-2.300000,1737400.000,2.651930600e-03,8.423167500e-02,-3.105272700e-02,8.981246942e-02
-4.800003,-2.200000,1737400.000,2.569753000e-03,8.386009900e-02,-3.471919100e-02,9.079946067e-02
-4.800003,-2.100000,1737400.000,2.483239400e-03,8.321632400e-02,-3.847550600e-02,9.171416259e-02
-4.800003,-2.000000,1737400.000,2.392360700e-03,8.228479300e-02,-4.230523500e-02,9.255400292e-02
-4.800003,-1.900000,1737400.000,2.297438400e-03,8.105088800e-02,-4.618976600e-02,9.331676780e-02
-4.800003,-1.800000,1737400.000,2.198503100e-03,7.950211300e-02,-5.010860000e-02,9.400154882e-02
-4.800003,-1.700000,1737400.000,2.095830600e-03,7.762784500e-02,-5.403919100e-02,9.460818669e-02
-4.800003,-1.600000,1737400.000,1.989711300e-03,7.541970200e-02,-5.795728400e-02,9.513746459e-02
-4.800003,-1.500000,1737400.000,1.880363400e-03,7.287173700e-02,-6.183700600e-02,9.559100968e-02
-4.800003,-1.400000,1737400.000,1.767897600e-03,6.998089700e-02,-6.565121600e-02,9.597152478e-02
-4.800003,-1.300000,1737400.000,1.652636200e-03,6.674784400e-02,-6.937173800e-02,9.628314452e-02
-4.800003,-1.200000,1737400.000,1.534948100e-03,6.317611800e-02,-7.296970500e-02,9.653059514e-02
-4.800003,-1.100000,1737400.000,1.414843800e-03,5.927265100e-02,-7.641587400e-02,9.671936072e-02
-4.800003,-1.000000,1737400.000,1.292746500e-03,5.504849600e-02,-7.968130000e-02,9.685617004e-02
-4.800003,-0.900000,1737400.000,1.168842300e-03,5.051787600e-02,-8.273736400e-02,9.694789007e-02
-4.800003,-0.800000,1737400.000,1.043411100e-03,4.569896700e-02,-8.555655200e-02,9.700210246e-02
-4.800003,-0.700000,1737400.000,9.165783400e-04,4.061345400e-02,-8.811273400e-02,9.702652552e-02
-4.800003,-0.600000,1737400.000,7.886380800e-04,3.528622500e-02,-9.038166000e-02,9.702877970e-02
-4.800003,-0.500000,1737400.000,6.597434400e-04,2.974564400e-02,-9.234122200e-02,9.701618359e-02
-4.800003,-0.400000,1737400.000,5.300734200e-04,2.402232800e-02,-9.397231000e-02,9.699560952e-02
