longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-5.699997,1.950000,1737400.000,-2.644187400e-02,4.632324000e-02,9.926998600e-03,5.425459028e-02
-5.699997,2.100000,1737400.000,-2.568564100e-02,4.500383300e-02,6.777722000e-03,5.225930208e-02
-5.699997,2.250000,1737400.000,-2.491648600e-02,4.353472100e-02,3.831357300e-03,5.030688329e-02
-5.699997,2.400000,1737400.000,-2.413886300e-02,4.194122100e-02,1.096569600e-03,4.840406172e-02
-5.699997,2.550000,1737400.000,-2.335708400e-02,4.024803400e-02,-1.421946400e-03,4.655619771e-02
-5.699997,2.700000,1737400.000,-2.257507100e-02,3.847868700e-02,-3.722447600e-03,4.476717324e-02
-5.699997,2.850000,1737400.000,-2.179645400e-02,3.665540500e-02,-5.806738400e-03,4.303977618e-02
-5.699997,3.000000,1737400.000,-2.102443600e-02,3.479868200e-02,-7.678746300e-03,4.137557640e-02
-5.699997,3.150000,1737400.000,-2.026197400e-02,3.292724500e-02,-9.345056900e-03,3.977538362e-02
-5.699997,3.300000,1737400.000,-1.951152300e-02,3.105776000e-02,-1.081366300e-02,3.823897610e-02
-5.699997,3.450000,1737400.000,-1.877520000e-02,2.920506500e-02,-1.209432600e-02,3.676569975e-02
-5.699997,3.600000,1737400.000,-1.805498800e-02,2.738189400e-02,-1.319758100e-02,3.535430462e-02
-5.699997,3.750000,1737400.000,-1.735220100e-02,2.559905100e-02,-1.413485000e-02,3.400300393e-02
-5.699997,3.900000,1737400.000,-1.666824900e-02,2.386558500e-02,-1.491785800e-02,3.270992448e-02
-5.699997,4.050000,1737400.000,-1.600402200e-02,2.218878300e-02,-1.555868400e-02,3.147290039e-02
-5.699997,4.200000,1737400.000,-1.536019700e-02,2.057440200e-02,-1.606913900e-02,3.028958398e-02
-5.699997,4.350000,1737400.000,-1.473736100e-02,1.902664900e-02,-1.646106900e-02,2.915767436e-02
-5.699997,4.500000,1737400.000,-1.413577300e-02,1.754855500e-02,-1.674571400e-02,2.807473594e-02
-5.699997,4.650001,1737400.000,-1.355557600e-02,1.614203900e-02,-1.693403600e-02,2.703850290e-02
-5.699997,4.800000,1737400.000,-1.299674500e-02,1.480799800e-02,-1.703639200e-02,2.604670493e-02
-5.699997,4.950000,1737400.000,-1.245919900e-02,1.354649600e-02,-1.706243600e-02,2.509712963e-02
-5.699997,5.100000,1737400.000,-1.194265900e-02,1.235692800e-02,-1.702130200e-02,2.418771373e-02
-5.699997,5.250000,1737400.000,-1.144673100e-02,1.123807500e-02,-1.692135000e-02,2.331639050e-02
-5.699997,5.400001,1737400.000,-1.097107900e-02,1.018821100e-02,-1.677039600e-02,2.248133448e-02
-5.699997,5.550001,1737400.000,-1.051517200e-02,9.205272300e-03,-1.657552400e-02,2.168072591e-02
-5.699997,5.700000,1737400.000,-1.007854000e-02,8.286939200e-03,-1.634324100e-02,2.091295905e-02
-5.699997,5.850000,1737400.000,-9.660567600e-03,7.430608700e-03,-1.607937300e-02,2.017639086e-02
-5.699997,6.000000,1737400.000,-9.260663900e-03,6.633575900e-03,-1.578922300e-02,1.946956055e-02
-5.550003,-6.000000,1737400.000,-1.175687800e-02,-2.351066000e-02,2.481421100e-02,3.614858754e-02
-5.550003,-5.850000,1737400.000,-1.223540000e-02,-2.395498100e-02,2.626351000e-02,3.759412302e-02
-5.550003,-5.700000,1737400.000,-1.273431400e-02,-2.437097400e-02,2.778958600e-02,3.909435019e-02
-5.550003,-5.550000,1737400.000,-1.325415100e-02,-2.475274700e-02,2.939439200e-02,4.064973904e-02
-5.550003,-5.400000,1737400.000,-1.379544700e-02,-2.509377400e-02,3.107948900e-02,4.226046010e-02
-5.550003,-5.250000,1737400.000,-1.435851300e-02,-2.538679300e-02,3.284589400e-02,4.392617565e-02
-5.550003,-5.100000,1737400.000,-1.494376000e-02,-2.562406700e-02,3.469422900e-02,4.564644891e-02
